14/11/2013;14876.41;14665.75;14966.43;14665.75
13/11/2013;14567.16;14527.97;14599.53;14490.92
12/11/2013;14588.68;14289.87;14588.68;14278.21
11/11/2013;14269.84;14271.48;14304.29;14208.13
08/11/2013;14086.8;14026.17;14122.28;14026.17
07/11/2013;14228.44;14355.56;14371.56;14222.03
06/11/2013;14337.31;14155.34;14407.69;14130.86
05/11/2013;14225.37;14319.75;14323.24;14141.82
01/11/2013;14201.57;14403.07;14411.05;14126.41
31/10/2013;14327.94;14474.01;14516.08;14324.17
30/10/2013;14502.35;14464.67;14526.88;14425.58
29/10/2013;14325.98;14288.72;14395.96;14224.59
28/10/2013;14396.04;14261.65;14400.32;14194.42
25/10/2013;14088.19;14439.14;14442.12;14088.19
24/10/2013;14486.41;14344.74;14499.52;14273.71
23/10/2013;14426.05;14784.41;14799.28;14426.05
22/10/2013;14713.25;14677.08;14747.77;14641.78
21/10/2013;14693.57;14624.03;14727.85;14624.03
18/10/2013;14561.54;14589.6;14610.09;14503.09
17/10/2013;14586.51;14640.08;14664.22;14492.67
16/10/2013;14467.14;14433.64;14493.67;14417.61
15/10/2013;14441.54;14510.27;14510.37;14415.76
11/10/2013;14404.74;14376.89;14447.87;14320.3
10/10/2013;14194.71;14097.62;14200.31;14077.03
09/10/2013;14037.84;13789.89;14037.84;13751.85
08/10/2013;13894.61;13794.74;13929.64;13748.94
07/10/2013;13853.32;14057.79;14073.23;13841.93
04/10/2013;14024.31;14029.73;14149.77;13944.27
03/10/2013;14157.25;14140.11;14219.89;14082.31
02/10/2013;14170.49;14492.47;14569.2;14114.54
01/10/2013;14484.72;14517.98;14642.97;14471.7
30/09/2013;14455.8;14530.62;14619.24;14425.82
27/09/2013;14760.07;14803.99;14817.5;14699.21
26/09/2013;14799.12;14553.06;14799.12;14410.52
25/09/2013;14620.53;14713.03;14737.98;14620.53
24/09/2013;14732.61;14626.04;14767.72;14607.27
20/09/2013;14742.42;14801.64;14816.65;14702.25
19/09/2013;14766.18;14680.4;14766.18;14581.79
18/09/2013;14505.36;14411.55;14625.97;14396.41
17/09/2013;14311.67;14456.99;14474.53;14311.67
13/09/2013;14404.67;14316.7;14439.93;14233.12
12/09/2013;14387.27;14397.9;14455.37;14321.57
11/09/2013;14425.07;14511.74;14561.46;14422.72
10/09/2013;14423.36;14318.72;14441.81;14296.78
09/09/2013;14205.23;14141.67;14251.46;14117.68
06/09/2013;13860.81;14088.41;14099.13;13834.52
05/09/2013;14064.82;14140.2;14156.5;13981.52
04/09/2013;14053.87;13875.17;14056.88;13843.61
03/09/2013;13978.44;13748.68;13978.44;13748.68
02/09/2013;13572.92;13438.07;13613.48;13407.53
30/08/2013;13388.86;13573.24;13615.98;13335.91
29/08/2013;13459.71;13382.95;13463.14;13364.82
28/08/2013;13338.46;13285.03;13392.57;13188.14
27/08/2013;13542.37;13551.75;13678.79;13517.1
26/08/2013;13636.28;13719.56;13741.49;13586.84
23/08/2013;13660.55;13583.76;13774.66;13575.4
22/08/2013;13365.17;13314.05;13447.33;13238.73
21/08/2013;13424.33;13431.28;13499.99;13250.36
20/08/2013;13396.38;13632.96;13730.09;13383.18
19/08/2013;13758.13;13669.74;13758.13;13589.78
16/08/2013;13650.11;13532.61;13739.52;13532.61
15/08/2013;13752.94;13845.64;13981.16;13711.12
14/08/2013;14050.16;13936.74;14050.16;13747.18
13/08/2013;13867;13696.36;13867;13689.49
12/08/2013;13519.43;13469.7;13658.86;13430.64
09/08/2013;13615.19;13673.49;13754.96;13527.81
08/08/2013;13605.56;13779.47;14031.14;13556.65
07/08/2013;13824.94;14155.95;14164.7;13824.94
06/08/2013;14401.06;14237.1;14401.06;14031.61
05/08/2013;14258.04;14318.21;14370.98;14225.5
02/08/2013;14466.16;14178.66;14466.16;14146.92
01/08/2013;14005.77;13674.5;14005.77;13645.61
31/07/2013;13668.32;13733.55;13836.03;13644.21
30/07/2013;13869.82;13634.2;13909.45;13613.78
29/07/2013;13661.13;13899.27;13953.85;13661.13
26/07/2013;14129.98;14339.39;14376.01;14114.52
25/07/2013;14562.93;14747.21;14748.77;14533.21
24/07/2013;14731.28;14719.64;14751.87;14630.68
23/07/2013;14778.51;14555.36;14820.18;14549.06
22/07/2013;14658.04;14770.02;14770.02;14514.29
19/07/2013;14589.91;14909.76;14953.29;14413.28
18/07/2013;14808.5;14645.25;14827.73;14645.25
17/07/2013;14615.04;14491.8;14615.04;14460.56
16/07/2013;14599.12;14594.88;14638.8;14550.89
12/07/2013;14506.25;14475.17;14574.17;14417.3
11/07/2013;14472.58;14275.26;14496.67;14275.26
10/07/2013;14416.6;14464.82;14555.33;14287.69
09/07/2013;14472.9;14295.44;14472.9;14186.03
08/07/2013;14109.34;14491.07;14497.65;14109.34
05/07/2013;14309.97;14150.85;14309.97;14149.5
04/07/2013;14018.93;13970.27;14093.02;13962.3
03/07/2013;14055.56;14149.99;14164.77;13984.08
02/07/2013;14098.74;13969.15;14098.74;13898.54
01/07/2013;13852.5;13746.72;13862.71;13562.7
28/06/2013;13677.32;13383.92;13724.44;13354.7
27/06/2013;13213.55;12968.72;13213.55;12873.5
26/06/2013;12834.01;13152.75;13189.84;12826.51
25/06/2013;12969.34;13081.62;13234.89;12758.22
24/06/2013;13062.78;13417.54;13426.13;13026.23
21/06/2013;13230.13;12787.87;13330.35;12702.67
20/06/2013;13014.58;13101.85;13190.82;12966.41
19/06/2013;13245.22;13233.08;13296.62;13107.65
18/06/2013;13007.28;13015.15;13139.48;12919.03
17/06/2013;13033.12;12584.37;13033.12;12549.82
14/06/2013;12686.52;12668.9;12900.65;12629.31
13/06/2013;12445.38;13038.02;13050.11;12415.85
12/06/2013;13289.32;13087.66;13332.72;12994.08
11/06/2013;13317.62;13504.77;13584.31;13296.31
10/06/2013;13514.2;13141.85;13514.2;13141.37
07/06/2013;12877.53;12706.41;13106.2;12548.2
06/06/2013;12904.02;12925.29;13238.53;12862.02
05/06/2013;13014.87;13566.75;13711.42;13011.16
04/06/2013;13533.76;13186.6;13610.25;13060.94
03/06/2013;13261.82;13551.36;13562.87;13261.82
31/05/2013;13774.54;13804.23;13916.56;13681.39
30/05/2013;13589.03;14072.9;14098.16;13555.66
29/05/2013;14326.46;14492.55;14512.28;14243.49
28/05/2013;14311.98;13943.62;14399.78;13943.62
27/05/2013;14142.65;14373.82;14381.28;14027.42
24/05/2013;14612.45;14731.75;15007.5;13981.52
23/05/2013;14483.98;15739.98;15942.6;14483.98
22/05/2013;15627.26;15440.69;15706.63;15432.64
21/05/2013;15381.02;15264.79;15388.37;15264.42
20/05/2013;15360.81;15260.61;15381.74;15245.8
17/05/2013;15138.12;14926.42;15157.32;14902.3
16/05/2013;15037.24;15146.05;15155.72;14879.51
15/05/2013;15096.03;14962.34;15108.83;14956.38
14/05/2013;14758.42;14822.56;14839.79;14755.08
13/05/2013;14782.21;14759.5;14849.01;14727.7
10/05/2013;14607.54;14449.24;14636.81;14426.74
09/05/2013;14191.48;14366.95;14409.82;14191.48
